username,screen_name,created_at,retweets,likes,cleaned_text,sentiment
Sistha,sisthaaaaa,Thu Oct 24 12:00:01 +0000 2024,116,472,sebuah info kaburajadulu kerja di kix osaka visa gijinkoku gaji sekitar 200k subsidi tempat tinggal buat yang masih single boleh ni eyes interview offline di jakarta gaes bulan depan yang berminat bisa langsung ke atau dm ke ig kapanjepan ya,neutral
Mas Zone,ZoneVenomWar,Thu Oct 24 06:55:27 +0000 2024,0,5,dia baca twitt prof joel dan anak abah soal kaburajadulu malah dia yang ngelakuin face with tears of joy,positive
Haub Oggnam,HaubAkalam,Thu Oct 24 06:41:51 +0000 2024,1,7,hahahahaha malah anaknya pm yg kaburajadulu,positive
omrizkiblog,omrizkiblog,Thu Oct 24 03:57:35 +0000 2024,0,0,klo hal2 ky gini gk membakar semangat klean sodara2 buat makin kaburajadulu nothing will,positive
IG: diannafi,ummihasfa,Thu Oct 24 00:05:05 +0000 2024,0,0,kayaknya s2 lagi juga gak apa2 sih gak harus s3 kalau pas kesempatannya yg ada memang scholarship s2 kaburajadulu,neutral
Haub Oggnam,HaubAkalam,Wed Oct 23 20:30:54 +0000 2024,0,0,gk kaburajadulu tapi maganh di astra corp security,neutral
Rangga Saputra,rsapu7ra,Wed Oct 23 09:04:43 +0000 2024,0,0,gak jadi kaburajadulu gais loudly crying face,positive
dieka koes 🍉🍉🍉🍉,dieka2501,Wed Oct 23 02:09:04 +0000 2024,0,0,daripada bikin kementrian transmigrasi mending bikin kementrian kaburajadulu gak sih jaman sekarang masih ada gtu transmigrasi,positive
Riza Rohman,ritarodeh,Tue Oct 22 16:26:27 +0000 2024,0,0,waah makasih banyak mas infonya bikin semakin pengen kaburajadulu face with tears of joy tp dipikir2 kok ngenes banget ya biaya hidup di indo lebih mahal dr pada disana smiling face with tear,positive
?miro☆,rosselry,Tue Oct 22 14:47:22 +0000 2024,0,0,keknya aku harus start belajar bahasa jepang buat kaburajadulu ke jepang,positive
Nuhaa ✨,nuhanuhaa,Tue Oct 22 11:12:57 +0000 2024,0,1,emg segokil itu kemudhorotan di depan mata sampe bikin org paling nasionalis yg pernah ku temui jd hopeless amp milih opsi kaburajadulu amp kasih inovasinya ke temaseknorthstar amp menyesali keputusannya dulu yg sempet nolak tawaran dr brunei govt buat pindah kewarganegaraan ckck,positive
omrizkiblog,omrizkiblog,Tue Oct 22 10:34:40 +0000 2024,0,1,oke bang memang harusnya kabur dari dulu sih kaburajadulu loudly crying face,positive
Prima プリマ 🦉,primawansatrio,Tue Oct 22 03:54:58 +0000 2024,0,1,saya berharap yang terbaik buat semua antara bisa ikut kaburajadulu atau indonesia bisa jadi lebih baik,neutral
Klan SinovacAZ,diazprasetyo,Tue Oct 22 00:34:05 +0000 2024,2,0,buat yang mau kaburajadulu jalur kampus seram,positive
︎ ︎︎Tri,awakutuleksikon,Mon Oct 21 11:24:30 +0000 2024,0,1,not the kaburajadulu that we could expect pensive face semoga adek sepupunya aman di sana baca reply w cuman nemu kek cerita dari ke si xyz bilang dari orang lain contoh temannya entah mengenai dapat gaji gede atau ga,positive
ファルハ,wjdgkss,Mon Oct 21 09:00:26 +0000 2024,0,0,nih gue bakal bisa kaburajadulu sebelum nih negara bubar ga ya,positive
dhafin 🏴‍☠️🍉,dhiodhaha,Sun Oct 20 15:04:11 +0000 2024,0,0,kaburajadulu bismillah yaa persiapan sejauh ini baru ada paspor grinning face with smiling eyes,neutral
N,rainiar_,Sun Oct 20 10:12:18 +0000 2024,0,0,apakah ini saatnya kaburajadulu,positive
Zenzenwakannai,Zuttomayonise,Sun Oct 20 09:54:03 +0000 2024,0,0,di indo nyari budak bukan nyari pegawai coba cari loker di luar aja itu push suami nya bisa cek juga beberapa influencer talent scouting yg suka bagi loker kerja ln pake hestek kaburajadulu,positive
nam,tujuhdlpn,Sun Oct 20 09:41:34 +0000 2024,0,2,info loker jepang kaburajadulu,neutral
누누,fadilahnrls,Sun Oct 20 07:15:14 +0000 2024,0,0,ehehe bener lagi relieved face untung sekarang bisa kaburajadulu,negative
Haub Oggnam,HaubAkalam,Sat Oct 19 07:49:50 +0000 2024,0,0,bahkan ikanpun kaburajadulu ke oz,positive
Firdaus F,SuaraFirdaus,Sat Oct 19 05:49:32 +0000 2024,0,0,apalagi ini kaburajadulu,positive
"It's me, Mutek",katamutek,Sat Oct 19 05:10:18 +0000 2024,0,0,negara paling hipokrit pemerintahnya jele sdmnya juga jele dah lah mari kita kaburajadulu,positive
Ryan Nira,ryan_nira,Sat Oct 19 03:33:58 +0000 2024,10,38,besok tanggal 20 oktober hmm buat yang mau kaburajadulu moga dimudahkan buat yang belum bisa moga dikuatkan dan diberikan kesabaran raising hands,neutral
rawrzxy,lotuspocustrula,Sat Oct 19 02:08:07 +0000 2024,0,0,bukti berkarir di ln peluangnya lebih menjanjikan kaburajadulu,positive
Sofian Hadiwijaya,sofianhw,Fri Oct 18 08:46:52 +0000 2024,0,2,kalo kata orang orang masalahnya miskin terstruktur aja buktinya beberapa yang kaburajadulu pada sukses,positive
Haub Oggnam,HaubAkalam,Fri Oct 18 07:00:43 +0000 2024,0,0,apakah ini waktunya mencangkul kesana kaburajadulu,positive
Dhany,legoooAhhh,Fri Oct 18 05:43:51 +0000 2024,0,1,siap rolling on the floor laughing rolling on the floor laughing ndang gawe mas segera kaburajadulu,positive
arya,aryawjati,Thu Oct 17 14:37:23 +0000 2024,0,0,tiap hari semakin yakin kaburajadulu folded hands light skin tone,positive
Giri Kuncoro,girikuncoro,Thu Oct 17 13:54:25 +0000 2024,0,1,kaburajadulu dibawa baby nya dip,positive
ridhwan,masmastelyu,Thu Oct 17 13:15:56 +0000 2024,2,16,bismillah kaburajadulu airplane,positive
Mas Zone,ZoneVenomWar,Thu Oct 17 10:45:10 +0000 2024,1,0,yang mau kaburajadulu bisa coba ikut asteroid nih ga cuma bisa keluar dari indonesia keluar dari bumi juga,positive
Yudhi Satrio 🍉,iSatrio,Thu Oct 17 10:05:10 +0000 2024,0,4,sedang mendorong istri untuk mau kuliah biar nanti bisa cari beasiswa trus kaburajadulu grinning squinting face,positive
Nurfitra Pujo,fitrapujo,Thu Oct 17 09:24:53 +0000 2024,0,2,memang benar harus kaburajadulu,positive
Haub Oggnam,HaubAkalam,Thu Oct 17 09:15:07 +0000 2024,1,0,kaburajadulu ke jepang,positive
Eka Put,EkaPutCom,Thu Oct 17 04:47:22 +0000 2024,0,0,berarti gak cuman orang indo yg pengen kaburajadulu negara lain juga ya,positive
A. W. P. 🇵🇸,adith_wp,Thu Oct 17 02:42:50 +0000 2024,0,10,kalo gw di sini kemaren kalah telak saingan sama company di canada padahal udah di ujung dapet talent japanese buwagus banget tapi doi udah muak sebenernya tinggal di jepang dan mau kaburajadulu kena adzab gw gara2 sukanya nyuruh kaburajadulu hiks,positive
A. W. P. 🇵🇸,adith_wp,Thu Oct 17 01:53:31 +0000 2024,0,4,nder kalo ini case mu better fokus english aja english itu mulainya pasti gak dari nol kan begitu udah bisa fafifufufafawasweswos ngomongnya langsung coba kaburajadulu jepang masih susah ditembus krn bahasa walaupun juga makin banyak yg gak perlu sih skrg2,positive
Bagas Naufal Insani,BagasN7,Thu Oct 17 01:44:53 +0000 2024,1,12,menurutku sih english mah udah bahasa wajib ya di zaman sekarang apalagi kalo tujuannya mau kaburajadulu mau negara manapun juga tetep harus bisa sih sesuai yang sering dikumandangkan diaspora di jepang emang kalo mau gampang kerja ke jepang harus,neutral
RdMAkbar,rdmakbar,Wed Oct 16 21:33:44 +0000 2024,0,0,bbrp bulan terakhir ada satu temen yg ngeluh mulu susah nyari dev danatau designer yg punya experience pake unity apa sih ini game development framework perusahaannya bikin game vr siapa tau ada kenalan bisa jadi kesempatan kaburajadulu grinning squinting face,positive
MN Ali Akbar 🇮🇩🇭🇺🇳🇴,MN_aliakbar,Wed Oct 16 21:12:30 +0000 2024,6,49,kembali kaburajadulu k norway via phd job terkhusus yg suka matematika modeling subsurface untuk ccs gaji standard nok 520k per year yaa after tax sekitar 4045 juta rupiah perbulan check here,neutral
F I N,fityannugroho,Wed Oct 16 13:15:25 +0000 2024,0,0,dapet tawaran wfh dari japanbased company minta info kisaran salary dong rekan kaburajadulu yg di jepang folded hands untuk role febe,neutral
affirmati,bramdk,Wed Oct 16 10:57:32 +0000 2024,0,0,nyerah gue sama indo abis liat gimiknya bahlil ikut kaburajadulu apa,positive
Aldilas A.N.,aldilasachmad,Wed Oct 16 09:10:08 +0000 2024,0,0,setelah baca daftar menteri baru tiba2 ada kecemasan yg unexplainable waktunya kaburajadulu kali ya,positive
Fly me to the moon 🚀,yddadog,Tue Oct 15 22:30:57 +0000 2024,0,0,tahun depan perpanjang sertifikasi aws dan mau ambil yg baru juga mungkin k8 ckackad atau ceh kalo bahasa mau ambil n4 jepang kaburajadulu,neutral
Gogo,lwastuargo,Tue Oct 15 15:32:55 +0000 2024,7,211,kaburajadulu di hari yang sama,positive
𝙼𝚊𝚕𝚌𝚘𝚕𝚖 𝚃𝚘𝚍𝚍,greatgirl96,Tue Oct 15 13:35:36 +0000 2024,0,0,sudah saatnya kaburajadulu,positive
Resci Anggrita,resciangg,Tue Oct 15 12:17:43 +0000 2024,0,0,wiii gass wi handshake jan lupa pake hestek kaburajadulu grinning face with smiling eyes,negative
Media dan Komunitas Karir,karirspace,Tue Oct 15 10:50:56 +0000 2024,7,26,emang paling bener kalo mau kaburajadulu mending ke jepang smiling face with sunglasses check mark button demandnya tinggi check mark button fresh graduate friendly check mark button moneywise jelas oke yuk daftar webinar ini dan dapetin info a1 seputar kerja di jepang dari rekruiter dan pekerja white collar glowing star backhand index pointing right,neutral
Kampus Update,KampusUpdate,Tue Oct 15 09:18:58 +0000 2024,0,5,emang paling bener kalo mau kaburajadulu mending ke jepang smiling face with sunglasses check mark button demandnya tinggi check mark button fresh graduate friendly check mark button moneywise jelas oke yuk ikutan webinar ini dan dapetin info a1 seputar kerja di jepang dari rekruiter dan pekerja white collar glowing star backhand index pointing right,neutral
tunjung utomo,tunjungutomo,Tue Oct 15 05:00:40 +0000 2024,0,3,kabur ke uk colnya benernya bikin males duluan tp krn istri dapat tawaran beasiswa col ditanggung then it become worthy right tar gajiku bisa bulet bwt nabung dan seneng2 dikit seperti nonton man utd lgs di old trafford misalnya kaburajadulu,negative
Haub Oggnam,HaubAkalam,Mon Oct 14 03:40:07 +0000 2024,1,1,kebanyakan komplain luh antipemerintah dah sono kaburajadulu,positive
Haub Oggnam,HaubAkalam,Sun Oct 13 13:30:50 +0000 2024,0,0,klo india 10k maka harus bisa 75k bahkan 5k untuk lvl yg sama jgn ambil 9k krn efek psikologisnya gk ngena mindset ini harus ketanam di mayoritas angkatan kerja it yg mau kaburajadulu untuk menciptakan stereotip diaspora indonesia jadi produk yg utuh amp mass produce,positive
Haub Oggnam,HaubAkalam,Sun Oct 13 13:16:39 +0000 2024,1,0,tanpa industri komponen amp energi mustahil industri it bisa berdikari implikasinya apa kalau industri it tidak berdikari loker it dalam negeri jadi terbatas tidak padat karya harus kaburajadulu india bisa mencaplok industri it krn diasporanya gk mungkin bisa tanpa itu,positive
Manusia Adimanusia,yakAulia,Sun Oct 13 11:09:40 +0000 2024,0,2,nihongo kaburajadulu,positive
Adhi,Lihatorang,Sun Oct 13 10:52:31 +0000 2024,0,0,pengen cepet cepet kaburajadulu dah,positive
FλL-D1 | Ningen (人間) 🍉,F2aldi,Sun Oct 13 09:21:46 +0000 2024,0,0,alhamdulillah maksih ceritanya smoga bsa mengilhami dan smakin motivasi aku buat kaburajadulu kalau memang belum skrng setidaknya bisa diwaktu yg tepat mohon bantuannya dan doanya mas,negative
mohammad,Ubuntu230,Sun Oct 13 07:49:45 +0000 2024,0,0,bang lulusan stem or it mending ngejar topik atau jlpt buat kaburajadulu terimakasih,neutral
Muhammad Ulil 'Azmi,M_Ulil_Azmi,Sun Oct 13 05:32:21 +0000 2024,0,0,kukira mau kaburajadulu,positive
kuromi 🍉🍉🍉,kuromidiaryy,Sun Oct 13 03:44:33 +0000 2024,0,0,kemarin2 udah ada yang war sduwhv ke aussie ga sayang banget whv cuman bisa sampai 3rd year kaburajadulu,positive
Adityo D. Sudagung,soedagoeng,Sun Oct 13 02:20:19 +0000 2024,0,4,baru terlihat ada gerakan tagar kaburajadulu dan bisa jadi bahan diskusi soal tema diaspora nambah terus ide nulis tapi satusatu dulu bab disertasi masih memanggil,positive
j,bukanijang,Sat Oct 12 14:26:27 +0000 2024,0,0,info loker kaburajadulu folded hands,neutral
😈😈,akiiraaa_____,Sat Oct 12 11:43:07 +0000 2024,0,0,dah dibilang mending nyari plan kabur dri skrg kaburajadulu,positive
😈😈,akiiraaa_____,Sat Oct 12 11:40:20 +0000 2024,0,0,gapapa selaw target gua ke jepang 2026 kaburajadulu,positive
Ikhsan Null Rosyidin,essanpupil,Sat Oct 12 10:15:00 +0000 2024,0,0,buat temen2 diaspora yg di luar negeri cerita donk dimana dan gimana kehidu0an kalian sehari2 selain income dan expense misalnya cara ke dokter benerin lampu kontrakan beli bahan makananan beli baju beli parabotan dll kaburajadulu,neutral
MN Ali Akbar 🇮🇩🇭🇺🇳🇴,MN_aliakbar,Sat Oct 12 06:41:11 +0000 2024,2,14,temen saya lagi nyari reservoir engineer yg mau kaburajadulu bukan k eropa atau negara arab tapi k libya libya just drop reply winking face,positive
Ridwan Gunawan | 🇮🇩🇯🇵🇳🇴,finansiologi,Sat Oct 12 05:36:56 +0000 2024,1,4,tenang ges di thread ini sy ga akan jualan webinar bayar sejuta kog rolling on the floor laughing tapi sy mau infoin kalau schoters dari ruangguru lg ada program namanya work abroad academy dan mereka support konsultasi gratis apa aja yg bisa mereka bantu buat kamu mau kaburajadulu,negative
Ridwan Gunawan | 🇮🇩🇯🇵🇳🇴,finansiologi,Sat Oct 12 05:29:57 +0000 2024,101,661,selesai mba finance saya sebenarnya dpt banyak kesempatan kerja di japan mulai dr bidang finance konsultan sampai insurance kamu jg sebenernya bisa kerja di jepang asal bisa bahasanya buat yang mau kaburajadulu baca thread ini sampai akhir,neutral
"It's me, Mutek",katamutek,Fri Oct 11 12:33:31 +0000 2024,0,1,swiss bismillah sebelum kita kaburajadulu mari kita raising hands,negative
Pikishu,vickyfarhan95,Fri Oct 11 12:04:08 +0000 2024,9,25,balik lagi dengan edisi kaburajadulu buat para techbrostechsis tanpa basabasi mari kita spill yg dibuka hari ini cc,positive
Suar,rfnSuar,Fri Oct 11 09:46:16 +0000 2024,0,3,jarang banget liat koneten kaburajadulu ke taiwan padahal kalau diliat dr sini gaji ny bersaing apa lg tiket tpejkt 3jt an,positive
AR | 4️⃣,4mod_,Fri Oct 11 09:28:05 +0000 2024,0,2,saya kebetulan belum ikut kaburajadulu tp karena punya om bule maka saya akan rekomendasikan 9 untuk liburan 65 untuk menetap,neutral
William,KokoGiovanni,Fri Oct 11 06:37:19 +0000 2024,0,0,coffee from kyoto apakah pertanda akan kaburajadulu juga thinking face,positive
Giri Kuncoro,girikuncoro,Fri Oct 11 05:57:45 +0000 2024,0,0,semoga cepat reda kerusuhannya supaya bisa segera kaburajadulu,positive
Muhammad Azamuddin,azamuddin91,Fri Oct 11 03:18:22 +0000 2024,16,102,pajak itu ibaratnya seperti yearly subscription ke negara tertentu dan masa kecilmu seperti free trial melting face nah yang kaburajadulu itu gak mau lanjutin subscription nya mind blowing zany face,positive
chérie,cheerriesta,Fri Oct 11 01:13:28 +0000 2024,0,1,dikasih kesempatan kaburajadulu malah gini lu indon if i have the chance ugh pensive face pensive face,positive
Ibrahim Arief,ibamarief,Thu Oct 10 13:00:52 +0000 2024,0,207,tolong dibantu ini temannya kaburajadulu lagi supaya nyalinya membara kembali fire,positive
Faris,farislmn,Thu Oct 10 10:00:47 +0000 2024,1,11,tambahan u kaburajadulu jp cari employernya dulu visa ngikut employer amp jobdesc contoh gw ca 2023 2024 2025 2024 mahasiswa jobdesc mahasiswa visa student 2024 kerja di a jobdesc konsultan visa gijinkoku 2025 kerja di b jobdesc peneliti visa risercer,neutral
Fasih | Kelas Bahasa Jepang Online,kelasfasih,Thu Oct 10 08:38:00 +0000 2024,3,5,akhirakhir ini banyak berseliweran di timeline soal kaburajadulu ke jepang kalo ditarik kesimpulan skill bahasa jepang is a key tapi sebenarnya kalo udah minat belajar bahasa jepang kita harus mulai dari mana sih thinking face backhand index pointing down,neutral
seokjinwife,seokjinwife7,Thu Oct 10 05:41:43 +0000 2024,0,0,makin banyak kaburajadulu makin gasabar for my turn sept 2025,positive
Niken Nawang Sari,nikennawangsari,Thu Oct 10 04:11:32 +0000 2024,0,1,info penting bolo wajib banget dibaca secepatnya kali aja rezeki buat kaburajadulu,neutral
Miftach Rubah 🦊,miftachus___,Thu Oct 10 03:49:53 +0000 2024,0,0,kaburajadulu nih gas banyak negara yg kayaknya perlu pekerja dengan ilmu dan skill tinggi,positive
maverick,eloquentres,Thu Oct 10 01:41:48 +0000 2024,0,0,gila sampe ada hashtag kaburajadulu omggg get that bag,positive
Guntrue,gunturchan,Thu Oct 10 01:40:14 +0000 2024,0,0,daamnnnn kalo dibiarkan kek gini terus kemungkinan opsi kaburajadulu ke jepang bakal hilang,positive
Rangga Saputra,rsapu7ra,Thu Oct 10 01:20:06 +0000 2024,0,0,kalo gak segera ditertibkan gak bakal udah telat networknya udah kemanamana bagi yang punya kemampuan udah kaburajadulu,positive
Ade Pangestu,ade_estu,Thu Oct 10 00:26:23 +0000 2024,0,0,bener ya kaburajadulu ngapain ada di negara yang dimana presiden barunya bilang tahun 2030 negara bakal bubar,positive
Giri Kuncoro,girikuncoro,Thu Oct 10 00:06:17 +0000 2024,1,10,kalo kaburajadulu ke sydney transportasi umum manusiawi jam berapapun smiling face with sunglasses commute time gw sekarang 5 menit pas udah pindah apartemen jadi 20 menit,negative
Faris,farislmn,Wed Oct 09 23:11:33 +0000 2024,7,23,kayanya ada yg kebalik sama pemahaman visa kerja buat peminat kaburajadulu ke jp prinsipnya visa di jp itu terikat sama institusi kecuali visa turis urutannya itu 1 dapet kerja dulu 2 bisa urus visa bukan kebalikan sama u kuliah di jp 1 accepted dulu 2 coe,positive
Bintang | 星,bintangpurwanda,Wed Oct 09 15:23:04 +0000 2024,4,52,linearitas disiplin ilmu gt kejumudan atas ilmu gt intensi gak mau maju diaminkan secara prosedural karena terlalu nyaman di area yang lama sementara dunia akademik di ln sudah dan terus gencar mendukung multidisciplinary sciences emang paling bener kaburajadulu,positive
Haub Oggnam,HaubAkalam,Wed Oct 09 14:49:09 +0000 2024,0,4,kaburajadulu ke hungaria,positive
Dan Sa Yu,abinyou,Wed Oct 09 14:18:45 +0000 2024,0,0,tl isinya kaburajadulu apakah ini pertanda yg di berikan oleh allah swt kepada saya,positive
Juwita.,jucciyy,Wed Oct 09 13:01:55 +0000 2024,0,0,kalau studi masternya pakai beasiswa lpdp kira2 bisa ga ya kaburajadulu waktu masa studinya udah habis eyes,positive
poyo🌞,kokopth,Wed Oct 09 12:57:00 +0000 2024,0,0,permisi mas izin dm ya kebetulan aku mahasiswa instrumentasi yang ambil bidang minat robotics programming dan ingin kaburajadulu folded hands,neutral
Nyoon🦊,Hyuniverse089,Wed Oct 09 12:49:15 +0000 2024,0,0,info kaburajadulu bidang komunikasi journalism and studi media plisss angkut sayaa loudly crying face loudly crying face folded hands folded hands folded hands,positive
Sagarala나,Sagaralana,Wed Oct 09 12:17:22 +0000 2024,0,1,suka banget dengan keramaian kaburajadulu bismillah otw,negative
Ramsez 🍉,rr__ffxiv,Wed Oct 09 09:38:38 +0000 2024,0,0,kalo kaburajadulu tapi ke kamboja ati2 ya ges,neutral
MN Ali Akbar 🇮🇩🇭🇺🇳🇴,MN_aliakbar,Wed Oct 09 08:54:25 +0000 2024,1,19,menarik pengalaman pengalamannya bagus buat referensi yg mau kaburajadulu,neutral
dee🌼🍉,adeirn,Wed Oct 09 08:47:20 +0000 2024,0,0,lanjut studi itu emang bagian kaburajadulu tapi keknya lanjut studi ga untuk semua orang smiling face with tear,neutral
MN Ali Akbar 🇮🇩🇭🇺🇳🇴,MN_aliakbar,Wed Oct 09 07:44:31 +0000 2024,96,576,baru banget dikirim sama prof saya di kampus s2 saya dulu di hungary hungary yg tertarik kaburajadulu melalui s2 dengan beasiswa full biaya hidup terutama di jurusan berhubungan dengan kebumian energi dan juga lingkungan bisa join di link berikut,neutral
